params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.817193,0.045093,0.781851,0.052461,0.865244,0.057297,0.64086,0.089899,0.821918,0.045182,0.823547,0.045366,0.647095,0.090732
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.427824,0.008545,0.007208,0.011904,1.0,0.0,0.030132,0.046934,0.045866,0.071443,0.503604,0.005952,0.007208,0.011904
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.42471,0.004841,0.001786,0.005357,1.0,0.0,0.008733,0.026199,0.013363,0.040089,0.500893,0.002679,0.001786,0.005357
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.766355,0.035801,0.782143,0.042668,0.745061,0.046687,0.52539,0.071268,0.762882,0.036329,0.763602,0.035807,0.527204,0.071615
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.766355,0.035801,0.782143,0.042668,0.745061,0.046687,0.52539,0.071268,0.762882,0.036329,0.763602,0.035807,0.527204,0.071615
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.76948,0.028906,0.785714,0.050062,0.7475,0.038134,0.532507,0.056353,0.765553,0.026703,0.766607,0.026866,0.533214,0.053733
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.808945,0.036044,0.82539,0.0504,0.786829,0.036184,0.611705,0.071506,0.805432,0.034257,0.806109,0.034481,0.612219,0.068962
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.83488,0.048291,0.827078,0.061445,0.845671,0.057164,0.669315,0.096367,0.83559,0.047405,0.836374,0.047665,0.672749,0.095329
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.812006,0.047001,0.778344,0.049814,0.857805,0.059076,0.629723,0.094607,0.816692,0.047232,0.818075,0.047617,0.636149,0.095235
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.790228,0.033576,0.814513,0.057878,0.757378,0.022665,0.573199,0.06408,0.784784,0.029089,0.785946,0.029742,0.571891,0.059483
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.830724,0.046604,0.827143,0.061151,0.835915,0.051573,0.660052,0.092439,0.83085,0.045269,0.831529,0.045492,0.663057,0.090984
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.802663,0.04281,0.767532,0.048868,0.850488,0.060627,0.612131,0.086401,0.807269,0.043331,0.80901,0.043674,0.61802,0.087349
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.778802,0.027571,0.810812,0.0492,0.735305,0.043234,0.548603,0.054267,0.771185,0.026206,0.773058,0.026122,0.546117,0.052243
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.79854,0.048465,0.803831,0.071673,0.791585,0.0404,0.594254,0.094887,0.796877,0.044722,0.797708,0.045255,0.595417,0.09051
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.825558,0.048272,0.812727,0.069785,0.843293,0.06006,0.653025,0.095258,0.826642,0.046672,0.82801,0.046838,0.65602,0.093677
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.839068,0.046038,0.827143,0.06387,0.855549,0.04934,0.678852,0.090038,0.840459,0.044371,0.841346,0.044366,0.682692,0.088733
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.83489,0.043771,0.818052,0.058223,0.857988,0.053251,0.671446,0.086496,0.83703,0.042796,0.83802,0.042923,0.67604,0.085846
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.82761,0.042459,0.801753,0.047845,0.862866,0.05697,0.658561,0.085601,0.83122,0.042705,0.83231,0.043084,0.664619,0.086167
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.810975,0.045645,0.772987,0.050938,0.862744,0.053995,0.629169,0.090555,0.816229,0.045548,0.817865,0.045658,0.635731,0.091315
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.796456,0.038514,0.749545,0.049327,0.860305,0.06105,0.604701,0.07872,0.8021,0.038528,0.804925,0.039316,0.60985,0.078632
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.76322,0.032625,0.690097,0.042406,0.862683,0.058272,0.54995,0.067377,0.770664,0.033479,0.77639,0.033951,0.55278,0.067901
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.430939,0.009053,0.01263,0.011496,1.0,0.0,0.056581,0.047343,0.086197,0.07211,0.506315,0.005748,0.01263,0.011496
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.804757,0.042926,0.762175,0.050785,0.862744,0.059248,0.619051,0.086287,0.810208,0.042985,0.81246,0.043398,0.624919,0.086796
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.761179,0.030005,0.774968,0.043082,0.742744,0.049786,0.51599,0.059154,0.757822,0.03092,0.758856,0.030124,0.517711,0.060249
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.759107,0.02917,0.773182,0.042969,0.740244,0.048719,0.511752,0.057433,0.755672,0.029922,0.756713,0.029176,0.513426,0.058351
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.807915,0.044357,0.812792,0.058694,0.801463,0.038787,0.611884,0.087559,0.806703,0.042186,0.807128,0.042432,0.614256,0.084864
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.821413,0.043534,0.818182,0.064777,0.826159,0.042723,0.641728,0.084809,0.82136,0.040957,0.82217,0.041059,0.64434,0.082118
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.834901,0.046833,0.821656,0.060438,0.85311,0.049972,0.670314,0.092278,0.836646,0.045592,0.837383,0.045648,0.674766,0.091296
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.824495,0.038242,0.792727,0.043909,0.867744,0.054891,0.654135,0.077453,0.828838,0.038652,0.830236,0.039072,0.660471,0.078144
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.772552,0.031251,0.711721,0.039403,0.855366,0.060437,0.5629,0.065923,0.779316,0.032395,0.783543,0.03319,0.567087,0.06638
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.681196,0.033913,0.486753,0.070678,0.946159,0.030585,0.467474,0.043304,0.676244,0.041376,0.716456,0.026813,0.432912,0.053625
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.42471,0.004841,0.001786,0.005357,1.0,0.0,0.008733,0.026199,0.013363,0.040089,0.500893,0.002679,0.001786,0.005357
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.731078,0.040217,0.589513,0.077001,0.924146,0.033429,0.527367,0.061291,0.736085,0.042038,0.75683,0.034021,0.513659,0.068041
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.766377,0.033779,0.783994,0.04367,0.742683,0.045106,0.52532,0.067033,0.762492,0.033834,0.763338,0.033551,0.526676,0.067102
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.766377,0.033779,0.783994,0.04367,0.742683,0.045106,0.52532,0.067033,0.762492,0.033834,0.763338,0.033551,0.526676,0.067102
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.793331,0.030456,0.81987,0.051457,0.757378,0.029507,0.578833,0.059243,0.787394,0.027122,0.788624,0.027678,0.577248,0.055355
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.809966,0.041932,0.823539,0.058171,0.791707,0.039756,0.614617,0.083006,0.806933,0.039679,0.807623,0.039971,0.615246,0.079943
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.836963,0.046809,0.828896,0.062491,0.848171,0.054503,0.673762,0.092712,0.837686,0.045584,0.838533,0.045762,0.677067,0.091525
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.822412,0.040476,0.785487,0.051123,0.872622,0.051125,0.651826,0.079921,0.827311,0.040262,0.829054,0.040284,0.658109,0.080568
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.450677,0.018649,0.048701,0.031443,0.997561,0.007317,0.127534,0.055335,0.201993,0.087649,0.523131,0.014528,0.046262,0.029056
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.42471,0.004841,0.001786,0.005357,1.0,0.0,0.008733,0.026199,0.013363,0.040089,0.500893,0.002679,0.001786,0.005357
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.42471,0.004841,0.001786,0.005357,1.0,0.0,0.008733,0.026199,0.013363,0.040089,0.500893,0.002679,0.001786,0.005357
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.766355,0.035801,0.782143,0.042668,0.745061,0.046687,0.52539,0.071268,0.762882,0.036329,0.763602,0.035807,0.527204,0.071615
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.766355,0.035801,0.782143,0.042668,0.745061,0.046687,0.52539,0.071268,0.762882,0.036329,0.763602,0.035807,0.527204,0.071615
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.763273,0.028318,0.780357,0.040532,0.740183,0.042547,0.519167,0.056155,0.759366,0.028468,0.76027,0.027985,0.52054,0.055971
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.802685,0.038467,0.82711,0.053984,0.769695,0.032664,0.597838,0.075951,0.797486,0.035981,0.798403,0.036371,0.596806,0.072743
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.82762,0.045882,0.823539,0.064082,0.833537,0.049768,0.654333,0.090375,0.827728,0.044009,0.828538,0.044228,0.657076,0.088456
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.81512,0.043751,0.780065,0.051993,0.862744,0.053995,0.636596,0.086851,0.819823,0.043607,0.821404,0.043727,0.642809,0.087454
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.42471,0.004841,0.001786,0.005357,1.0,0.0,0.008733,0.026199,0.013363,0.040089,0.500893,0.002679,0.001786,0.005357
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.7705,0.038805,0.787532,0.040714,0.7475,0.052678,0.533302,0.078615,0.766809,0.040059,0.767516,0.039597,0.535032,0.079193
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.781916,0.029876,0.805584,0.052091,0.749939,0.037825,0.556413,0.05849,0.776428,0.027506,0.777762,0.027656,0.555523,0.055313
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.821402,0.0423,0.819903,0.059035,0.823659,0.044859,0.640859,0.084021,0.821132,0.040385,0.821781,0.040729,0.643561,0.081459
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.808881,0.046748,0.77474,0.05257,0.855366,0.061658,0.624121,0.094137,0.813439,0.046912,0.815053,0.04733,0.630106,0.094661
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 7.5, 'classifier__degree': 6, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.77675,0.027489,0.805519,0.047192,0.737805,0.045955,0.544987,0.055549,0.769966,0.026945,0.771662,0.026705,0.543324,0.05341
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.799549,0.041039,0.814545,0.06418,0.779268,0.031989,0.593906,0.080226,0.796024,0.037047,0.796907,0.037736,0.593814,0.075471
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.820393,0.047755,0.81276,0.066754,0.831037,0.056041,0.64085,0.09419,0.820839,0.046353,0.821898,0.046315,0.643796,0.09263
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.833892,0.049548,0.821721,0.073115,0.850671,0.053898,0.669539,0.09642,0.834933,0.047308,0.836196,0.047241,0.672392,0.094482
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.83386,0.043866,0.818084,0.05866,0.85561,0.051487,0.66909,0.086134,0.835908,0.042891,0.836847,0.042821,0.673694,0.085643
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.828662,0.041401,0.801818,0.050231,0.865305,0.05492,0.661227,0.082815,0.832346,0.04123,0.833562,0.041546,0.667123,0.083091
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.81512,0.043998,0.780097,0.051759,0.862744,0.053995,0.636591,0.087381,0.819861,0.043789,0.821421,0.04395,0.642841,0.087899
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.805788,0.0464,0.765747,0.051611,0.860244,0.057318,0.61972,0.092804,0.811149,0.046359,0.812995,0.046676,0.625991,0.093351
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.772562,0.035092,0.713571,0.05028,0.852927,0.058962,0.562517,0.070159,0.779032,0.035371,0.783249,0.035502,0.566498,0.071003
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.50261,0.024398,0.140649,0.039611,0.995122,0.009756,0.24137,0.045422,0.36984,0.056252,0.567886,0.020187,0.135771,0.040374
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.423679,0.003991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.80785,0.046728,0.769351,0.053364,0.860244,0.057318,0.623404,0.093197,0.813007,0.046558,0.814797,0.04683,0.629595,0.093659
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.761179,0.030005,0.774968,0.043082,0.742744,0.049786,0.51599,0.059154,0.757822,0.03092,0.758856,0.030124,0.517711,0.060249
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.761179,0.030005,0.774968,0.043082,0.742744,0.049786,0.51599,0.059154,0.757822,0.03092,0.758856,0.030124,0.517711,0.060249
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.805831,0.049657,0.821851,0.068875,0.784329,0.037825,0.606315,0.097842,0.802338,0.04638,0.80309,0.046817,0.60618,0.093635
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.818277,0.047986,0.818182,0.066149,0.818659,0.042999,0.634388,0.094047,0.817803,0.045469,0.81842,0.045663,0.63684,0.091327
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.839068,0.046038,0.828929,0.062458,0.85311,0.052299,0.678439,0.091123,0.840161,0.044643,0.841019,0.044799,0.682038,0.089598
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.82762,0.04007,0.799968,0.046044,0.865305,0.05492,0.6591,0.080762,0.831464,0.04031,0.832636,0.040679,0.665272,0.081358
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.783988,0.02639,0.735162,0.04413,0.850488,0.056299,0.580969,0.054181,0.789596,0.026976,0.792825,0.027406,0.58565,0.054812
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.743535,0.03673,0.623636,0.062546,0.906951,0.040425,0.537069,0.064034,0.750785,0.037299,0.765294,0.033429,0.530588,0.066858
"{'classifier__C': 10, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.425752,0.006176,0.003604,0.007208,1.0,0.0,0.017591,0.035184,0.026847,0.053695,0.501802,0.003604,0.003604,0.007208
