params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 2750, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 2750, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 2750, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.779834,0.052522,0.819293,0.038251,0.709692,0.100682,0.526473,0.118778,0.760996,0.064505,0.764493,0.061766,0.528985,0.123532
"{'classifier__C': 2750, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.784244,0.046626,0.817071,0.037482,0.725846,0.090521,0.53851,0.104702,0.768738,0.057012,0.771458,0.054499,0.542917,0.108997
"{'classifier__C': 2750, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.785611,0.046675,0.817071,0.046131,0.73,0.084906,0.542988,0.10167,0.770949,0.053731,0.773535,0.052229,0.547071,0.104458
"{'classifier__C': 2750, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.782795,0.052001,0.808182,0.052763,0.737692,0.088873,0.539961,0.112074,0.770692,0.058398,0.772937,0.057129,0.545874,0.114258
"{'classifier__C': 2750, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.787122,0.066753,0.808333,0.059375,0.749385,0.111035,0.550621,0.144521,0.776641,0.075117,0.778859,0.074124,0.557718,0.148247
"{'classifier__C': 2750, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.804369,0.060427,0.817273,0.056386,0.781077,0.109739,0.589497,0.132697,0.797006,0.069651,0.799175,0.068291,0.59835,0.136583
"{'classifier__C': 2750, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.778427,0.039786,0.810253,0.040019,0.721846,0.072005,0.527575,0.086605,0.76377,0.045399,0.766049,0.044282,0.532099,0.088565
"{'classifier__C': 3000, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 3000, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 3000, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 3000, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 3000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 3000, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.779814,0.050611,0.81702,0.040224,0.713692,0.095306,0.52769,0.113522,0.7622,0.060879,0.765356,0.058759,0.530713,0.117519
"{'classifier__C': 3000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.782816,0.047643,0.819293,0.040863,0.717846,0.092431,0.534359,0.106915,0.765377,0.057784,0.76857,0.055327,0.537139,0.110653
"{'classifier__C': 3000, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.781304,0.047159,0.810253,0.044886,0.73,0.084906,0.534923,0.102595,0.767801,0.054219,0.770126,0.05285,0.540253,0.105699
"{'classifier__C': 3000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.778489,0.050664,0.803687,0.0505,0.733846,0.088255,0.531164,0.109805,0.766565,0.05729,0.768767,0.056086,0.537533,0.112172
"{'classifier__C': 3000, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.787101,0.06493,0.808283,0.057815,0.749385,0.111035,0.5506,0.141123,0.776529,0.07361,0.778834,0.072585,0.557667,0.14517
"{'classifier__C': 3000, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.805818,0.061443,0.819545,0.057735,0.781077,0.109739,0.592146,0.13446,0.798134,0.070432,0.800311,0.069059,0.600622,0.138118
"{'classifier__C': 3000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.778427,0.044755,0.812525,0.042277,0.717846,0.079395,0.526562,0.098043,0.762597,0.051678,0.765186,0.050009,0.530371,0.100019
"{'classifier__C': 3250, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 3250, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 3250, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 3250, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 3250, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 3250, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 3250, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.779896,0.047172,0.819242,0.043342,0.709846,0.090139,0.527536,0.105602,0.761058,0.056296,0.764544,0.054055,0.529089,0.108109
"{'classifier__C': 3250, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.781325,0.044839,0.812525,0.042277,0.726,0.080456,0.533857,0.097851,0.76691,0.051568,0.769263,0.050234,0.538525,0.100469
"{'classifier__C': 3250, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.784224,0.051072,0.812677,0.051689,0.733846,0.088255,0.5416,0.110236,0.770824,0.057607,0.773261,0.056298,0.546523,0.112596
"{'classifier__C': 3250, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.787122,0.062586,0.810556,0.057713,0.745385,0.106901,0.549777,0.136359,0.775544,0.070866,0.77797,0.069622,0.55594,0.139245
"{'classifier__C': 3250, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.804389,0.063036,0.819545,0.057735,0.777077,0.112584,0.588488,0.138375,0.796056,0.072466,0.798311,0.071101,0.596622,0.142201
"{'classifier__C': 3250, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.781346,0.041893,0.814848,0.039054,0.721846,0.080404,0.53278,0.092512,0.765732,0.049586,0.768347,0.04798,0.536695,0.095959
"{'classifier__C': 3500, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 3500, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 3500, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 3500, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 3500, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 3500, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 3500, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.779917,0.050051,0.817071,0.043418,0.713846,0.093114,0.52834,0.112165,0.762246,0.059505,0.765458,0.057335,0.530917,0.114669
"{'classifier__C': 3500, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.778447,0.043175,0.812525,0.042277,0.718,0.074466,0.526756,0.093504,0.762811,0.048707,0.765263,0.047569,0.530525,0.095138
"{'classifier__C': 3500, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.782795,0.052001,0.810455,0.052655,0.733846,0.088255,0.539063,0.111994,0.769792,0.058282,0.77215,0.057048,0.544301,0.114096
"{'classifier__C': 3500, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.785673,0.062506,0.808283,0.056,0.745385,0.106901,0.546916,0.136534,0.774529,0.071063,0.776834,0.069806,0.553667,0.139612
"{'classifier__C': 3500, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.802961,0.060229,0.819545,0.057735,0.773231,0.106268,0.585236,0.131221,0.794239,0.068044,0.796388,0.067309,0.592776,0.134618
"{'classifier__C': 3500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.782795,0.042161,0.817071,0.037482,0.721846,0.08237,0.535216,0.093979,0.766748,0.050776,0.769458,0.04887,0.538917,0.09774
"{'classifier__C': 3750, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 3750, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 3750, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 3750, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 3750, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 3750, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 3750, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.778489,0.051674,0.812576,0.043971,0.717846,0.092431,0.526551,0.115306,0.76241,0.060695,0.765211,0.058684,0.530422,0.117368
"{'classifier__C': 3750, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.778427,0.044755,0.810253,0.040019,0.721846,0.08429,0.527387,0.099176,0.763521,0.052964,0.766049,0.051213,0.532099,0.102425
"{'classifier__C': 3750, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.781366,0.052098,0.810455,0.052655,0.73,0.089139,0.53562,0.11229,0.76773,0.058488,0.770227,0.057261,0.540455,0.114522
"{'classifier__C': 3750, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.789959,0.058477,0.814949,0.051336,0.745385,0.106901,0.554453,0.129369,0.777592,0.068203,0.780167,0.06664,0.560334,0.13328
"{'classifier__C': 3750, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.801511,0.060527,0.821818,0.054409,0.765385,0.103983,0.580195,0.131831,0.791565,0.0687,0.793601,0.06773,0.587203,0.13546
"{'classifier__C': 3750, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.782795,0.045515,0.819293,0.040863,0.717846,0.087083,0.534442,0.101603,0.765503,0.054621,0.76857,0.052338,0.537139,0.104675
"{'classifier__C': 4000, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 4000, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 4000, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 4000, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 4000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 4000, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 4000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.782816,0.051726,0.819343,0.044007,0.717846,0.100114,0.534677,0.116815,0.76518,0.062299,0.768595,0.059994,0.53719,0.119987
"{'classifier__C': 4000, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.779896,0.04497,0.812576,0.040741,0.721846,0.08429,0.530078,0.099529,0.764592,0.053283,0.767211,0.051324,0.534422,0.102648
"{'classifier__C': 4000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.781366,0.052098,0.808182,0.050767,0.734,0.087691,0.536279,0.112417,0.768907,0.058567,0.771091,0.057344,0.542182,0.114687
"{'classifier__C': 4000, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.788509,0.05949,0.812677,0.055379,0.745385,0.106901,0.552274,0.13055,0.776404,0.06839,0.779031,0.066975,0.558061,0.13395
"{'classifier__C': 4000, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.804369,0.057974,0.82404,0.05206,0.769385,0.101358,0.586244,0.126591,0.79475,0.066172,0.796713,0.06517,0.593425,0.13034
"{'classifier__C': 4000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.781366,0.049487,0.819293,0.046514,0.713846,0.089612,0.531296,0.109688,0.763294,0.05778,0.76657,0.055694,0.533139,0.111389
"{'classifier__C': 4250, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 4250, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 4250, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 4250, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 4250, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 4250, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 4250, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.779938,0.053977,0.814798,0.047291,0.717846,0.104799,0.52961,0.121406,0.762838,0.064623,0.766322,0.062482,0.532644,0.124965
"{'classifier__C': 4250, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.779896,0.042074,0.812576,0.040741,0.721846,0.080404,0.530285,0.092519,0.764613,0.049433,0.767211,0.047878,0.534422,0.095757
"{'classifier__C': 4250, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.782795,0.052001,0.810455,0.048573,0.734,0.087691,0.538646,0.112739,0.770078,0.058859,0.772227,0.057598,0.544455,0.115196
"{'classifier__C': 4250, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.788509,0.05949,0.812677,0.055379,0.745385,0.106901,0.552274,0.13055,0.776404,0.06839,0.779031,0.066975,0.558061,0.13395
"{'classifier__C': 4250, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.804369,0.059708,0.824091,0.051773,0.769385,0.101358,0.586058,0.130114,0.794929,0.067782,0.796738,0.066857,0.593476,0.133715
"{'classifier__C': 4250, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.781346,0.047883,0.819293,0.043054,0.713846,0.089612,0.531037,0.107146,0.763317,0.056921,0.76657,0.054707,0.533139,0.109415
"{'classifier__C': 4500, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 4500, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 4500, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 4500, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 4500, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 4500, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 4500, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.781408,0.056426,0.814798,0.047291,0.722,0.107075,0.533022,0.126076,0.765106,0.067475,0.768399,0.06522,0.536798,0.13044
"{'classifier__C': 4500, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.781366,0.043704,0.812626,0.041646,0.725846,0.077162,0.533804,0.095137,0.766974,0.049992,0.769236,0.048736,0.538472,0.097471
"{'classifier__C': 4500, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.781346,0.050505,0.80596,0.045147,0.737846,0.091595,0.536851,0.110939,0.769811,0.058524,0.771903,0.057332,0.543806,0.114663
"{'classifier__C': 4500, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.788509,0.05949,0.812677,0.055379,0.745385,0.106901,0.552274,0.13055,0.776404,0.06839,0.779031,0.066975,0.558061,0.13395
"{'classifier__C': 4500, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.800062,0.05939,0.819545,0.053073,0.765385,0.103983,0.577546,0.129788,0.790437,0.067789,0.792465,0.066833,0.58493,0.133666
"{'classifier__C': 4500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.781366,0.050317,0.817071,0.043418,0.717846,0.092431,0.53186,0.112578,0.764438,0.059645,0.767458,0.057474,0.534917,0.114948
"{'classifier__C': 4750, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 4750, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 4750, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 4750, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 4750, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 4750, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 4750, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.784286,0.05653,0.814798,0.047291,0.73,0.106626,0.540172,0.125924,0.769404,0.067244,0.772399,0.06521,0.544798,0.130419
"{'classifier__C': 4750, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.782816,0.047111,0.814848,0.044934,0.725846,0.081203,0.536523,0.102589,0.767926,0.05378,0.770347,0.052222,0.540695,0.104443
"{'classifier__C': 4750, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.781346,0.05004,0.80596,0.045147,0.737692,0.090388,0.536727,0.1104,0.769735,0.05828,0.771826,0.056753,0.543652,0.113507
"{'classifier__C': 4750, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.78706,0.059439,0.810404,0.057401,0.745385,0.106901,0.549933,0.130023,0.775211,0.067971,0.777894,0.066597,0.555789,0.133194
"{'classifier__C': 4750, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.795797,0.062066,0.812879,0.058204,0.765385,0.103983,0.570296,0.134254,0.787195,0.069318,0.789132,0.068613,0.578263,0.137226
"{'classifier__C': 4750, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.779938,0.051972,0.814848,0.044782,0.717846,0.092431,0.529259,0.115763,0.763469,0.060867,0.766347,0.058858,0.532695,0.117716
"{'classifier__C': 5000, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 5000, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
"{'classifier__C': 5000, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.785611,0.04621,0.832828,0.04334,0.701692,0.092887,0.536674,0.103013,0.762705,0.056702,0.76726,0.053844,0.534521,0.107687
"{'classifier__C': 5000, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.782733,0.049273,0.826061,0.040776,0.705692,0.09939,0.531576,0.110862,0.761734,0.06103,0.765876,0.05826,0.531753,0.116521
"{'classifier__C': 5000, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.782733,0.050118,0.826061,0.040776,0.705692,0.09939,0.53149,0.112585,0.761794,0.061765,0.765876,0.059035,0.531753,0.118071
"{'classifier__C': 5000, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.778385,0.049401,0.81702,0.040224,0.709692,0.095796,0.524292,0.111157,0.759946,0.059846,0.763356,0.057726,0.526713,0.115452
"{'classifier__C': 5000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.781408,0.052251,0.812576,0.043045,0.726,0.099966,0.533694,0.116755,0.766425,0.062858,0.769288,0.06063,0.538576,0.121259
"{'classifier__C': 5000, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.781387,0.045456,0.814848,0.044934,0.721846,0.080404,0.533136,0.09912,0.765734,0.05195,0.768347,0.050465,0.536695,0.10093
"{'classifier__C': 5000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.784203,0.05336,0.810404,0.048586,0.737692,0.090388,0.541874,0.11633,0.771951,0.060932,0.774048,0.059404,0.548096,0.118809
"{'classifier__C': 5000, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.78706,0.056912,0.812677,0.054438,0.741385,0.103995,0.548717,0.125055,0.774287,0.065754,0.777031,0.064139,0.554061,0.128278
"{'classifier__C': 5000, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.794348,0.062255,0.812828,0.060154,0.761385,0.098588,0.566744,0.133111,0.78529,0.068251,0.787106,0.067576,0.574213,0.135152
"{'classifier__C': 5000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.778509,0.052769,0.814848,0.044782,0.714,0.094197,0.525771,0.117579,0.761378,0.061915,0.764424,0.059866,0.528848,0.119732
"{'classifier__C': 5250, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 5250, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.053535,0.844293,0.04337,0.741385,0.090856,0.584616,0.117884,0.790149,0.061975,0.792839,0.060409,0.585678,0.120819
