params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.729038,0.038685,0.603636,0.046959,0.89939,0.046136,0.510277,0.076542,0.736279,0.039467,0.751513,0.038249,0.503027,0.076497
"{'classifier__n_neighbors': 25, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.701009,0.035669,0.537078,0.051095,0.924024,0.036974,0.480975,0.065944,0.70357,0.039774,0.730551,0.03397,0.461102,0.067939
"{'classifier__n_neighbors': 25, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.701009,0.035669,0.537078,0.051095,0.924024,0.036974,0.480975,0.065944,0.70357,0.039774,0.730551,0.03397,0.461102,0.067939
"{'classifier__n_neighbors': 25, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.726976,0.04605,0.598279,0.057669,0.90189,0.048092,0.508203,0.088587,0.733844,0.047581,0.750085,0.044881,0.500169,0.089763
"{'classifier__n_neighbors': 25, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.726976,0.04605,0.598279,0.057669,0.90189,0.048092,0.508203,0.088587,0.733844,0.047581,0.750085,0.044881,0.500169,0.089763
"{'classifier__n_neighbors': 27, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.696875,0.043628,0.52987,0.067615,0.924024,0.035328,0.474811,0.075078,0.698162,0.050222,0.726947,0.040307,0.453895,0.080614
"{'classifier__n_neighbors': 27, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.696875,0.043628,0.52987,0.067615,0.924024,0.035328,0.474811,0.075078,0.698162,0.050222,0.726947,0.040307,0.453895,0.080614
"{'classifier__n_neighbors': 27, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.72907,0.045583,0.603766,0.057607,0.89939,0.044828,0.510156,0.086708,0.736221,0.046957,0.751578,0.043979,0.503156,0.087958
"{'classifier__n_neighbors': 27, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.72907,0.045583,0.603766,0.057607,0.89939,0.044828,0.510156,0.086708,0.736221,0.046957,0.751578,0.043979,0.503156,0.087958
"{'classifier__n_neighbors': 29, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.70102,0.04093,0.538896,0.062536,0.921585,0.032403,0.479526,0.070595,0.703497,0.045899,0.730241,0.037787,0.460481,0.075575
"{'classifier__n_neighbors': 29, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.70102,0.04093,0.538896,0.062536,0.921585,0.032403,0.479526,0.070595,0.703497,0.045899,0.730241,0.037787,0.460481,0.075575
"{'classifier__n_neighbors': 29, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.730122,0.050298,0.605584,0.064103,0.899451,0.052159,0.51214,0.096289,0.737128,0.051726,0.752518,0.048756,0.505036,0.097512
"{'classifier__n_neighbors': 29, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.731164,0.05123,0.607403,0.06469,0.899451,0.052159,0.513643,0.097913,0.738262,0.052694,0.753427,0.049652,0.506854,0.099303
"{'classifier__n_neighbors': 31, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.698948,0.047296,0.538864,0.066976,0.916707,0.045231,0.474082,0.086703,0.701509,0.051458,0.727785,0.044991,0.455571,0.089982
"{'classifier__n_neighbors': 31, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.698948,0.047296,0.538864,0.066976,0.916707,0.045231,0.474082,0.086703,0.701509,0.051458,0.727785,0.044991,0.455571,0.089982
"{'classifier__n_neighbors': 31, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.724936,0.050763,0.598344,0.067035,0.897073,0.048744,0.502991,0.095216,0.731651,0.052665,0.747709,0.0488,0.495417,0.097601
"{'classifier__n_neighbors': 31, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.725977,0.052,0.600162,0.068276,0.897073,0.048744,0.504509,0.097252,0.732769,0.05395,0.748618,0.049949,0.497236,0.099897
"{'classifier__n_neighbors': 33, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.689583,0.042472,0.522565,0.054125,0.916768,0.04511,0.45992,0.082896,0.691356,0.045731,0.719667,0.041687,0.439333,0.083374
"{'classifier__n_neighbors': 33, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.689583,0.042472,0.522565,0.054125,0.916768,0.04511,0.45992,0.082896,0.691356,0.045731,0.719667,0.041687,0.439333,0.083374
"{'classifier__n_neighbors': 33, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.731164,0.047128,0.607305,0.062168,0.899512,0.045813,0.513542,0.088644,0.738265,0.048753,0.753409,0.045366,0.506817,0.090732
