params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 7.5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.818414,0.057898,0.784302,0.063337,0.876769,0.079103,0.641655,0.11565,0.828304,0.059161,0.830536,0.059455,0.661072,0.118909
"{'classifier__C': 7.5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.816922,0.053826,0.775106,0.065553,0.888769,0.066564,0.643676,0.103726,0.829042,0.053046,0.831937,0.052904,0.663875,0.105808
"{'classifier__C': 7.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.805328,0.061046,0.756712,0.078461,0.888769,0.066564,0.625817,0.112724,0.818833,0.05918,0.822741,0.058055,0.645482,0.11611
"{'classifier__C': 7.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.798039,0.061852,0.738319,0.085665,0.900769,0.065087,0.619668,0.108623,0.813755,0.05965,0.819544,0.056951,0.639088,0.113901
"{'classifier__C': 7.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.79659,0.059961,0.731501,0.081022,0.908615,0.062033,0.620053,0.106073,0.813779,0.058211,0.820058,0.055576,0.640116,0.111152
"{'classifier__C': 7.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.789344,0.061371,0.715539,0.076,0.916615,0.060385,0.611448,0.110685,0.808863,0.060566,0.816077,0.058158,0.632154,0.116315
"{'classifier__C': 7.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.770396,0.060331,0.681025,0.079403,0.924462,0.06061,0.587801,0.106127,0.792066,0.059543,0.802743,0.056222,0.605487,0.112445
"{'classifier__C': 7.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.706373,0.05072,0.557082,0.080564,0.964308,0.041736,0.523696,0.073614,0.730657,0.053246,0.760695,0.042501,0.52139,0.085001
"{'classifier__C': 7.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.815473,0.054531,0.77278,0.067808,0.888769,0.066564,0.641522,0.104318,0.827715,0.053525,0.830775,0.053236,0.661549,0.106473
"{'classifier__C': 10, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.843159,0.060831,0.830338,0.062825,0.864923,0.077977,0.67983,0.123095,0.846816,0.062184,0.847631,0.062443,0.695261,0.124887
