params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.836963,0.044674,0.823409,0.06025,0.855549,0.04934,0.674692,0.087713,0.838639,0.043342,0.839479,0.043357,0.678958,0.086714
"{'classifier__C': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.831776,0.042079,0.814416,0.051577,0.855488,0.051961,0.664697,0.08391,0.834153,0.041727,0.834952,0.041894,0.669903,0.083787
"{'classifier__C': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.831776,0.037149,0.80539,0.044785,0.867805,0.055758,0.667289,0.075396,0.835366,0.037462,0.836597,0.03792,0.673194,0.07584
"{'classifier__C': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.825526,0.039466,0.790909,0.049506,0.872622,0.053402,0.657333,0.078462,0.830114,0.039474,0.831766,0.039589,0.663531,0.079178
"{'classifier__C': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.82137,0.04085,0.787305,0.050634,0.867744,0.057017,0.649017,0.081337,0.825819,0.041143,0.827525,0.041223,0.655049,0.082445
"{'classifier__C': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.816173,0.046628,0.781883,0.052317,0.862805,0.058249,0.638344,0.093088,0.820838,0.046812,0.822344,0.047006,0.644688,0.094013
"{'classifier__C': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.80785,0.046495,0.767532,0.054446,0.862744,0.053995,0.623973,0.091673,0.813253,0.046203,0.815138,0.04621,0.630276,0.092419
"{'classifier__C': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.771521,0.036193,0.709935,0.053028,0.855366,0.057408,0.561552,0.071196,0.778135,0.036306,0.78265,0.036138,0.565301,0.072275
"{'classifier__C': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.82137,0.04085,0.787305,0.050634,0.867744,0.057017,0.649017,0.081337,0.825819,0.041143,0.827525,0.041223,0.655049,0.082445
"{'classifier__C': 7.5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.814111,0.028153,0.834286,0.037273,0.786829,0.032454,0.620869,0.055885,0.809919,0.027481,0.810557,0.027434,0.621115,0.054869
