params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 280}",0.85654,0.020647,0.892795,0.050906,0.808537,0.035314,0.709215,0.041352,0.848681,0.016556,0.850666,0.017268,0.701331,0.034536
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 290}",0.854423,0.021033,0.892795,0.050906,0.803537,0.028416,0.704577,0.042206,0.846177,0.015942,0.848166,0.016974,0.696331,0.033947
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 300}",0.85654,0.020647,0.892795,0.050906,0.808537,0.035314,0.709215,0.041352,0.848681,0.016556,0.850666,0.017268,0.701331,0.034536
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 310}",0.85654,0.020647,0.892795,0.050906,0.808537,0.035314,0.709215,0.041352,0.848681,0.016556,0.850666,0.017268,0.701331,0.034536
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 320}",0.855487,0.020004,0.892795,0.050906,0.806037,0.033106,0.706976,0.040165,0.847392,0.015282,0.849416,0.01621,0.698831,0.03242
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 330}",0.854423,0.021033,0.892795,0.050906,0.803537,0.028416,0.704577,0.042206,0.846177,0.015942,0.848166,0.016974,0.696331,0.033947
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.851232,0.031907,0.883569,0.054287,0.808293,0.041271,0.697994,0.064405,0.844253,0.030175,0.845931,0.030135,0.691862,0.06027
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 30}",0.847044,0.017812,0.883569,0.046087,0.798537,0.02655,0.688955,0.035166,0.839267,0.012935,0.841053,0.013931,0.682106,0.027862
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 40}",0.849115,0.024841,0.885387,0.052265,0.800976,0.027988,0.693493,0.048441,0.841361,0.020771,0.843181,0.021252,0.686363,0.042503
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.853337,0.026267,0.885421,0.053483,0.810793,0.031403,0.702407,0.051135,0.846469,0.022789,0.848107,0.023021,0.696214,0.046041
